(d2f8ca5c-f4d8-411c-8145-6de3a94afb00,24);-1.6410298554267513;106.75992629912918;Reprehenderit minima ipsam dolorem natus voluptatem quam eos.;(e40f9cf0-602f-4f2a-b1fe-dd34cbd5bc2c,68,(9b0ef55b-1a61-4e0b-8b12-9ff4842a515e,36));2022-04-06;22;19;10
(e95f858d-62e8-4eab-a571-7e8caca32e6f,83);-4.958561781092328;161.2057031103791;Ullam ad doloribus sit non corrupti et.;(fc78b9bf-0ff5-4aff-8a35-618850a84505,69,(8b5cf3a7-3454-4202-92ba-79ad746c77d0,43));2022-04-06;84;15;9
(edfb40ca-fbd5-4d98-b9ef-c52e1d9d87ca,62);48.7736126634114;-15.747208568798044;Neque quo hic.;(401b4b42-e86c-42b2-9f7e-d8963124aaa3,31,(0abe036d-b5fb-4b6d-ab69-5c7fa0989d20,53));2022-04-06;41;18;6
(0fade861-5603-4107-9212-8caa85949ec6,37);86.89929672645957;140.564917649643;Illum enim alias asperiores deserunt.;(6b9187ec-e90a-4524-90de-cca24bab3fb1,28,(0c7001d5-c0fd-4eef-b2fa-c832c64f4344,73));2022-04-06;22;12;3
(e65a3c6a-439b-40e1-8b02-8dda98464291,36);1.5018529008754058;-71.50270096417427;Dolor dolor debitis quia aliquid eveniet voluptate alias.;(620ce3ed-753e-45e9-af2b-24de761b6f83,34,(37c11d69-ea6d-4b3d-8ca9-e0680d057e91,77));2022-04-06;50;15;15
(e42e04a4-1c21-4f8e-8c99-e9707974b0a6,50);46.40012289897095;12.456095987586224;Quibusdam et laborum nisi.;(4730e771-4f99-4270-8761-7eeee01ef799,82,(3e8c598b-d229-42a5-bdaf-717099246f66,97));2022-04-06;59;21;15
(306ff421-5839-4579-8268-804369821a8b,55);65.3091191691203;-71.19978896658156;Modi qui hic aut ullam officia.;(e07dc202-b0ec-47fb-bee5-5c27367822d0,43,(7e2fc787-68fd-4070-bf50-80b298eadca2,61));2022-04-06;61;18;18
(0f567a61-e487-4c87-bc5c-5ac84932dc84,81);-73.38589655246683;-35.6434406960623;Rerum ipsam quisquam sequi perferendis vero ut aut.;(80d0f79d-a099-4af3-bf09-51b6abbc88fc,33,(f01436bf-f29e-4f82-8c7e-4739d54f2d37,75));2022-04-06;94;25;1
(3dc85122-7b84-4713-9c36-f65839b86756,27);-41.647801114220776;-49.47257996354878;Tempore est non voluptas.;(d6e07770-6936-4db1-852e-c17794695d2f,11,(d10528f8-0e4b-4d61-847b-345e79808a9c,69));2022-04-06;62;30;14
(560214c4-d522-4ae9-bc51-4b7fe2d97225,50);58.903547938951704;24.60957935757915;Ab illum distinctio.;(698b8db7-9e16-401d-beee-b8559b6d6407,30,(87d5f977-2585-4858-bafa-08700fcdbae7,84));2022-04-06;21;16;15
(59cd8798-bbab-48ef-a68d-8b694af711dd,72);67.11539403602154;13.41751131996017;Soluta similique ut sint amet quam tenetur.;(0d6d926f-dd6b-4300-9b87-4b663c56acdf,43,(38d33446-cc3a-498a-9604-5ade1a039777,29));2022-04-06;92;25;15
(7898516c-97cc-4478-b1ec-5ebdafbeb7e1,37);-54.49908700816737;-47.424025800082376;Aliquam optio vero exercitationem velit beatae minus.;(bb561c3b-4f9e-4c9b-9840-986d7308f537,37,(80c285d4-3b7a-4d33-8b39-38dc128bbc0f,8));2022-04-06;67;29;6
(1c5ee8f5-557f-452c-a4c8-86b79c1dfe52,81);-41.72953104592511;118.68977841506148;Quod nihil iste fuga sit porro vel.;(972285f6-8a10-47dd-9064-ee8c0fa83a6e,14,(21913ed3-cd81-434c-8574-a7bcd3ee8c5e,65));2022-04-06;66;27;0
(604b1a4a-ddb4-41c0-b290-cf6e9732abf0,64);-6.246303761586191;78.98746451890764;Quae quo amet enim sed et nostrum aliquid.;(18499a77-0f15-4f99-aed2-2449d3890575,41,(197a22e4-f6f2-4341-afd3-c3281602bad6,26));2022-04-06;62;25;11
(a6247b40-da3a-4b67-97c2-b316071b3648,51);71.58209440819402;-52.3325564102107;Aperiam voluptate dicta.;(6be580e3-f205-4373-8e11-9049b67c8fdf,76,(0a99e685-deab-48db-8d9d-f28c434243b1,19));2022-04-06;16;18;14
(3a1735b8-a3f2-4eca-8064-cf1054b3ac80,93);89.85987120748845;-36.83553411586931;Quae rerum ut fuga sint qui voluptatem.;(6a4fe1fe-f4c1-4dfc-b9e8-2a9f9df44851,23,(c48552f1-bcc4-4df8-b330-3626b5dd32c6,78));2022-04-06;34;23;16
(6ba35868-9bef-452c-a3cc-72d6437086f0,58);30.95530055975634;-67.5866192200767;Eaque molestiae amet nobis sed voluptas magni.;(96e09a5b-40ce-41d2-b984-0012d091e1ec,88,(fd95e3bf-97e6-4ed7-b11d-fc924a8542b0,92));2022-04-06;62;25;19
(53ab0be9-852d-4203-8ec6-9b54467fc7f0,87);3.086411866254636;-81.56838019366052;Minima ut expedita omnis non quo in amet.;(ee50aa19-0b3b-48d4-a6cb-7f6d95dbc2a2,84,(f3ebd525-e1e1-407a-a29b-f37f22dc897d,44));2022-04-06;85;20;6
(a6bf0667-ac34-4283-9caa-86aae84ec6bc,21);-78.08090342047353;48.67353203709783;Veniam porro quod ut tempore et.;(7ed00274-0333-4882-a3e3-a562aeec1373,93,(4a62bccd-11a4-435e-86bd-0b18c90b58e9,47));2022-04-06;45;22;4
(036f9faa-47f3-401d-bf55-fcdf5c873db4,58);-48.23892599861592;54.97521128972508;Harum et iusto libero.;(b7c5cb1c-0d7f-4251-a17d-713b8c6c370e,81,(501bbbf0-46cd-4ee3-a814-4e92cb205d4b,12));2022-04-06;40;27;19
(ca2df635-5348-4f97-ad58-789225c03150,24);-2.1100185550066612;-5.967772767233441;Et omnis sit.;(d3622175-5084-47da-89db-7f15856b001e,58,(484edfb0-7940-4002-8a37-4c249cb68814,96));2022-04-06;51;27;16
(6df5da2f-5bb9-4392-bdc9-d9eab4f4d019,68);39.08775771591084;108.79240534233583;In consequuntur suscipit.;(e7653d19-3854-440d-824f-4683a2843881,36,(8fabaa6a-7eb3-4530-ad2d-d702a232d077,27));2022-04-06;34;25;13
(e08a250b-577e-44a7-8263-1935eed88576,76);-88.26678227277115;2.018004562310125;Praesentium quidem minima incidunt quia esse ratione.;(d8e9d29f-1f26-4718-b755-8554dce7038c,73,(d47e3332-db7d-4c63-982c-fed1ef9fa1b4,93));2022-04-06;38;23;9
(39db1af8-3356-4d46-a013-89375676a59f,62);73.28822798443511;170.9311787789976;Tempora id dolore laborum ducimus et quis dolores.;(2ecdd791-fcda-4819-9739-5ac67a1918f4,85,(c3f83cfe-0770-4dab-8bb1-f9be5fee5de8,69));2022-04-06;18;16;8
(93dbbb06-90e7-44c4-a239-fa2cf1e70e38,65);41.95414111924964;138.69483095721512;Quia quae iure et iste.;(52c4d64a-ebed-4451-802a-9933374673ae,49,(241199b2-1b57-4d24-a496-0bdaf501b65e,30));2022-04-06;85;17;20
(00ff3508-cccb-49f0-943e-a277bda1194b,3);-69.9781936791675;-56.08094139446723;Aliquid et aut impedit omnis suscipit alias.;(c5828dc0-6a8f-4eaa-a017-a587703fe84a,81,(5d0b4f58-25d7-47e6-9374-82dde59ace27,3));2022-04-06;82;18;10
(91acd02d-b502-4c97-a852-7094895297b4,97);-42.64124706180223;79.97531887202501;Voluptas occaecati perspiciatis nemo consequatur.;(dcf7366d-9eef-4ff8-b3bd-557735756c6f,21,(4814465a-277e-4d65-8c2a-33068a5b7418,85));2022-04-06;85;18;18
(02a57c43-be18-4b10-bb08-bb5b81c1c35b,91);82.92419743405318;69.71410341482701;Modi ipsa sint laboriosam dicta.;(4c7e654c-cede-441f-85b0-1b7f907ab25c,27,(7689ae65-9645-4109-9f40-c4c38cce27cc,4));2022-04-06;32;28;20
(2a099a5d-b60f-4b7a-9ce6-8974b15513db,52);-84.36161612709931;-82.55242354740928;Magnam ducimus reiciendis eveniet.;(81bc6b6e-2b37-4cb4-ae8f-822fc15242d3,28,(d0fdecd9-c9d6-4a12-8186-66d934ad72ae,60));2022-04-06;74;11;2
(c375050e-e85d-4c76-a432-93140dffd916,18);-61.13377254027243;-79.49897036907736;Et error maxime eos.;(95f38c0e-5b38-448a-806c-072ce1c278e2,10,(f754a863-296a-469f-9fee-66f0e5281fc8,28));2022-04-06;82;16;1
(5d05e2a2-2b21-4519-8424-f9376fa2c24c,63);-21.546585239499507;-97.46201921616067;Voluptatem nemo aut fuga facere et dicta quo.;(b5748ca5-91f8-4786-9bdc-8596904d9bd9,86,(7e46149b-48aa-4dbb-a06f-21a5b086ab01,80));2022-04-06;36;27;15
(22be16c3-91b6-46b8-93a8-dea29cafdadc,70);49.382722554564936;140.81019317764378;Suscipit natus expedita qui qui veniam rerum sapiente.;(b22dbbe3-94c4-40f0-a514-5b0a29bf9320,67,(e931bb58-9834-493f-8d4b-15e627aae8b4,16));2022-04-06;72;20;20
(d8db2e23-11ad-4da2-9355-5480606d1d26,6);-24.806473337100897;18.17344818482448;Recusandae fugit voluptatum at.;(c1fdb308-2a1f-4866-924f-45051a7b2e03,9,(dc9a3f09-7fb3-4e0d-9670-877fd88510cd,89));2022-04-06;74;24;5
(425c6ce0-f0cd-4491-9716-700e97129595,43);-23.33276532487571;6.198433439500491;Nesciunt ullam aspernatur ut voluptatum vel ut.;(021d94a4-9f42-42ef-a909-af8833bcb1b7,44,(fb4be6ff-8e56-46fd-a81c-640f9b1aacad,48));2022-04-06;15;24;5
(fc9ffd0e-2993-45a9-b1a9-01c56173d40b,45);-40.12355399746984;39.82432044545445;Sed iure neque nam.;(a9ff9e6b-84fb-413c-87a6-e7f8d5cec701,68,(70c01736-59a4-432a-bc23-8c8ec57f634a,11));2022-04-06;16;28;11
(3f349ba8-da50-4c5d-a04a-ab527d68a389,93);-73.18826142362738;-126.95230149406763;Dolores voluptatibus atque eveniet.;(a26fb343-eb83-46c3-bff8-59d5bd902364,96,(43558e9d-fdff-4c2f-b62b-a5e2d9a3cfe3,45));2022-04-06;99;13;20
(d127dcf4-9d8c-40fe-a70f-c3e1a49319aa,45);14.553465678007868;-120.55835721603583;Dolores voluptas sit.;(fa8ec165-edb4-4899-b0e3-e8c01cc6ee4f,74,(a51d1e30-ba46-4779-842d-90f870a8925d,16));2022-04-06;89;19;3
(bc41403a-940b-499d-86f4-04a7b1aa4cc6,57);83.04845650044055;154.44405980124225;Eum enim voluptate harum voluptas mollitia.;(d7e64607-1839-48f5-ac72-1857c2931036,6,(9cc6e6f2-2d30-421f-8ee0-bddf2e52d6e1,50));2022-04-06;94;24;9
(5f26f19b-15d5-43b9-986f-bdb09a961077,74);2.7718989512596153;-31.981696866428933;Enim unde esse odio fugit sapiente soluta.;(674199c6-edbb-49ae-96c7-1dcfb7905f65,86,(421d352d-c3b4-4914-a002-409de5f84b7b,91));2022-04-06;41;27;20
(efc8bc44-218b-4f1b-a57e-21c433c61cfa,26);-28.405459623878713;88.00950558131933;Et sequi praesentium facilis dolorum.;(ca3e5b4d-d70b-4f27-aee6-e92b0603345b,74,(44a3edf8-73a2-4591-abcb-70b85dabd2a9,80));2022-04-06;92;13;2
(d6d67db3-53b0-4f8b-9778-f06dd737279c,83);32.11550151393082;98.07216831402002;Quia non voluptatem vero eum et.;(acc24694-e954-4117-811c-ccd070a085a7,31,(a7c98c62-8fd1-45df-8ec3-3c20ad8cbc4e,50));2022-04-06;27;27;8
(3f0e2954-6cb6-4e21-91f6-22d72c4375ab,42);39.376501067583604;-110.10795616156447;Qui aut modi repudiandae provident facilis atque accusantium.;(7c9c9920-2ee5-432b-9ee1-5163dcb076ae,12,(72e289ad-70f9-4054-b3d1-ff08da634da6,96));2022-04-06;38;13;5
(7c534737-3ee2-4afe-9495-fb08565f714a,43);-53.79147822823417;162.48966544990463;Repellat perspiciatis voluptatem illo soluta qui delectus deserunt.;(50fd2213-7ffe-4e90-825c-8064ede5d4f7,87,(c61cce25-67c0-48b2-be9b-152c1d56c34e,92));2022-04-06;70;26;4
(7bfa800e-e9c9-4049-a3d6-05993b447a9a,53);42.96094757571032;148.06321930353857;Ipsa et facere libero at.;(c882ad11-766c-4f26-b425-cc61b280e412,90,(2b7fb6c9-089d-48d0-911b-cdc4dd390a93,29));2022-04-06;50;26;7
(6b36de32-fa8c-4271-93fe-f82f84e8ae68,67);-63.12941248210092;23.62416087731873;Harum est ut tenetur.;(9b1d25dc-724e-41b8-836a-9b41e6c86224,64,(9beaaf36-8367-458c-97a8-d0d5baf762a7,45));2022-04-06;32;19;2
(f2350c2e-1f08-4d0f-8d4e-69e0837bb1a9,19);-13.571105648790635;-42.25567111827516;Facere dicta voluptatem et est et assumenda aut.;(31bc53ab-1bbc-4bb7-a1bd-eba878a46de0,54,(7e037525-2d65-44bc-a367-81199b5bb072,59));2022-04-06;57;12;6
(37957595-22cb-47d2-8850-955fb7c07f1b,23);66.06859978970351;-84.80467750106546;Est et impedit asperiores eos mollitia.;(cb7a1c04-7ba1-477e-9cae-b28da44da83e,55,(9a207566-e813-4391-8865-1ed77ae0382b,11));2022-04-06;88;15;14
(8649d093-b790-4925-bb59-996398655e67,47);42.165406253475595;24.990843962782918;Eius non rem totam.;(6c2dadbf-5e8e-47b5-9483-530192eee3d9,73,(9b890f80-027d-40da-b705-94dd05cd6096,71));2022-04-06;53;25;6
(af711760-989c-4a01-8ec9-ab473637e5a6,60);-28.407453515601205;178.6497076634359;Laborum amet unde aut dignissimos ut.;(3b1738da-7142-4329-82e9-964ae6a38e3c,29,(b1c63256-ddc3-4fec-8bfc-d8bee2e10a95,71));2022-04-06;57;22;9
(4f74bd34-5264-4f25-a568-3ee5d999c3ac,83);-57.791569975030555;-128.13941510182752;Doloremque corporis distinctio praesentium consequatur.;(3fb83140-cd52-4984-8309-75baca5ae892,39,(6c529215-2e96-4a29-bfec-817a1940bcc1,25));2022-04-06;68;11;13
(36ad293f-b6aa-4f9d-976f-30af90982dab,18);35.26533811198725;94.69134713313309;Dolor accusamus possimus blanditiis cum pariatur.;(03a1fed7-c269-49c2-9326-aefb6911622e,9,(a2a1ebdd-11e2-4de4-ab38-ac55623ad5b0,54));2022-04-06;69;25;16
(bde86ba0-8b5b-4e6d-b6de-27d82d8b3a1f,76);84.54675855053333;169.8483159118319;Ut id in.;(a993340f-88c6-42f6-a2fb-bb585293a052,76,(ade6b457-4104-4b6c-87a0-7f28baa9ba70,52));2022-04-06;29;29;20
(0d40b7dc-050a-4ba6-8574-4dd1ab03e839,40);-35.83740512938724;-49.82178568547485;Quidem consectetur est.;(d0b37641-a5c2-4021-ac7f-6eb1b0185a10,24,(a0ba9873-ec1c-498e-bc47-a4436b70c6c3,88));2022-04-06;93;22;17
(b9386dfb-4ef2-4a83-9e9d-903ff0e368e8,38);37.11451442225797;137.31499845212295;Odit odio labore sunt a.;(b56b9e59-d20a-4445-b924-e39cb49dde5e,12,(4e660d62-5c1c-49d9-a012-fdb58e1be95e,23));2022-04-06;30;21;6
(d586e19d-569c-4a36-a5b0-9d6c75ef2f11,88);64.19843089455296;147.81796756906;Magnam officiis suscipit nesciunt repellat velit ea quam.;(f8d4ff44-e3dd-4e8c-8fcb-b3ce075a083d,41,(21ca30a2-92f9-4a0b-bec3-dd088192e45d,23));2022-04-06;50;26;10
(c2ea04a9-684a-4e9f-a97f-c296f88d84a5,86);-5.950268350924176;79.06214117507585;Exercitationem qui provident.;(882017c3-4e15-4e96-a935-bc3aa474fc6d,38,(48f3156d-c9c0-45de-80ee-30cdebe01134,36));2022-04-06;19;30;3
(346feee0-0307-4604-99b7-74026c952e61,66);25.826815491416923;31.094684104294714;Dolorem amet odit fugit corrupti quaerat at.;(02f86913-574f-42f9-b503-ded445a7bae5,37,(5e85a4dd-b755-4e47-a583-8e951c6bf636,28));2022-04-06;57;28;0
(fbfaf127-3a62-47eb-99e5-3326e00edd8d,29);-4.173481396967787;94.55676978084216;Sit esse recusandae.;(09f4b5de-bfe8-43e6-9ac6-6dc6a2c6c2ba,67,(09b3c2d8-f11e-4cb4-b543-1cf8951b3ac4,80));2022-04-06;93;23;13
(48203b3d-9c90-480f-ab49-3e4a764ad58c,49);-70.12046703686208;150.2064329311491;Quod vitae quae est.;(d280d0c0-d407-407d-b8a6-bf26a004610a,30,(62507681-9daf-4f1d-a70a-b75e3c59859e,83));2022-04-06;48;17;19
(36958bf9-45e8-4221-ab7f-ff59b62aebe8,33);-9.285897751836174;43.13612832754686;Sed beatae doloribus.;(bcdef1b1-5102-468d-91a1-4951f21c36d2,80,(3f9c4dec-af08-45aa-875d-742bc9b8eea7,62));2022-04-06;59;19;19
(44f58c6b-56c5-452a-ab17-b632dfe789a1,75);61.722751211183265;13.908445149980622;Dolores dolor provident aliquam.;(2722f7bf-cbbd-4208-a3d0-435102f914c7,68,(52662408-ff83-47c5-8e53-b1f6fd479ebd,74));2022-04-06;88;21;18
(9508237e-dc62-4185-9bfa-345b01e2beba,90);-69.23152155628652;-49.56126927206029;Est molestiae minima.;(83e4c7a9-ed8c-416d-9b91-e7281c7ce476,80,(1206d171-6be4-49e0-9acb-992953374616,69));2022-04-06;84;22;5
(43e91461-39ef-4ae6-a52d-bc348ec6d655,86);69.12311307123926;-61.136128794032516;Quis et quos aut minus.;(cf24374d-efec-4781-93b3-ded57f009fb7,43,(b6d515b7-cb70-4b54-8c0f-789c4d24506c,63));2022-04-06;37;16;14
(cad201df-de78-46ce-b690-89f2ea3c383f,58);5.40759838362564;40.69876950534103;Voluptatem enim illo iste reprehenderit sunt blanditiis illum.;(f021dfc8-ab23-40fe-a7fd-a39f74b34d2f,11,(b3ce5653-4b52-4199-9098-45dbdc929d7e,60));2022-04-06;60;19;13
(d39a2507-cba6-48d5-bc81-d649a6bc9f5c,5);2.4856683626931186;-112.86887213553948;Optio voluptatem temporibus.;(59021401-0c66-4455-8816-29aa26357018,66,(a71865aa-7f32-45b3-8039-9c7764a3006b,16));2022-04-06;41;11;3
(6ae09cff-496e-46f2-b138-72b65d15ffa5,74);-44.44192075679189;27.071137509663913;Molestiae enim perferendis est voluptatem voluptas ad tenetur.;(407f1b72-61c8-46bc-8ef5-336fcbc9d9f2,30,(a1f8e6e4-9fca-43bc-9712-dfe5ede97b10,87));2022-04-06;58;29;19
(c9063f03-c07d-48ff-9cb1-56a9c50ab7d7,6);-37.477784615601045;90.8167408891747;Vitae eveniet beatae eligendi fugiat deserunt voluptatibus nesciunt.;(4fb2ca45-bf9e-4b79-960f-18315aa85153,72,(43b40433-b3cf-4b7f-a2f9-3c11e543d78a,61));2022-04-06;66;18;9
(8716a43d-86b6-4fe9-9705-8953d1326e73,37);78.24361712470079;-145.93542931484006;Alias amet adipisci quibusdam quis omnis inventore.;(b5499601-18aa-49f3-9c05-640138bd9cde,49,(406336d3-ea0e-4511-a9cc-112473769f8b,41));2022-04-06;20;14;20
(eb794bb3-a550-4d08-b27d-d75969c5d45b,54);37.631432429454094;-57.34771215149705;Libero molestias ad voluptas occaecati accusamus.;(58f6dc4f-5b38-4b7a-ac8f-39d57778b9f4,28,(a5f6efde-4278-4013-a3ab-c3d84889f036,22));2022-04-06;79;16;20
(a606f8bc-0cd8-429b-aa4b-c9fbb872fd36,16);-20.2679259051057;-150.45604569608386;Voluptas quisquam animi.;(e1b964cf-75fd-4da9-a4ba-e22026a3541e,36,(ad0f53ea-74a8-46b8-9b19-43b96a504b03,16));2022-04-06;32;25;19
(6044bfb8-0c3f-4872-97d0-f287af6608d7,52);29.961404863732398;159.95742111993906;Dignissimos qui cupiditate aut.;(782bace4-7842-4c9a-b3bc-2f04136c5da8,50,(ee4a052f-e841-416a-9149-4dca6ad65c5e,19));2022-04-06;21;21;15
(31fe7b47-fcb0-4c98-99c2-79402b9d9ac7,50);-40.03453886235142;14.918513601842108;Deserunt omnis autem aut.;(d3554d72-66df-4d1c-9e12-de7b78237b66,57,(b1b6a491-8e29-4043-9dbd-03352d1caf23,96));2022-04-06;31;25;16
(63b1b860-905c-43d2-9a27-1f5debf28cfb,68);54.572151268312126;167.727851761659;Consequatur necessitatibus beatae omnis delectus id eos.;(18cd5d40-dddf-4f76-891e-b3cfc8cf9f9a,8,(57bdbbcc-190b-4868-a4cc-20b74cbdddda,92));2022-04-06;30;10;5
(0d05c19c-af18-46c7-b1ac-050b7e88601f,62);-30.232827711580768;23.120729332114536;Quaerat quo omnis voluptatem voluptates consequatur.;(078edcf4-d521-47d4-a5f4-864a8cf9400f,22,(9f05589a-d394-401f-ac4d-01e674cf2aa5,47));2022-04-06;39;20;5
(97fda3b2-fabb-41e9-9662-be530dfa6469,71);-42.994382403162504;87.95079420179246;Nam est deserunt in qui.;(99816a5a-df42-4276-9098-2fb270a1a00b,39,(eaa6220f-730b-4e3e-aa0f-e2652902a7b4,84));2022-04-06;53;18;2
(aae5c079-5787-4623-bb58-707a0b527a2c,39);55.72691968245701;-64.21113504700418;Voluptas et qui ex quam similique at.;(977a5a06-f128-47f0-8b4e-9612e6aa58f0,88,(80c007e4-4fb6-4db6-bd43-7ae01b5c994b,36));2022-04-06;65;14;3
(1d7ae8b8-0946-4ef3-bb2d-ac098e581f6b,86);35.63468708651399;31.236251345069803;Quo voluptatibus eum libero ea.;(b20cba9b-783c-4169-a92a-e74b1e2a0736,29,(53e5a988-8280-47da-9844-e2114bf6b8c2,53));2022-04-06;28;29;1
(a9e693c3-c60c-42c3-aaa2-981ba66d54e0,3);11.802789701714275;71.80622002822787;Ut facere voluptatem fugit.;(0d6a0d2b-15d8-4e0a-acf5-8d8c1a49d6d4,37,(4386f5f8-a975-45bf-8776-701a76614cf5,15));2022-04-06;49;13;19
(9095fe26-3df3-4472-ba0a-1b2e05249da1,89);27.957780556417774;-3.102106984004024;Facere aspernatur laudantium expedita repellat sint magni voluptate.;(cc56402d-31d3-4594-90bb-d77e3b97cae1,10,(6134ae74-d1f4-4263-83b5-afba8249d217,93));2022-04-06;70;23;17
(c68927a8-841b-41a0-8f82-cc6a2344f191,87);84.77608999525475;49.42050212918829;Et voluptatum facere.;(15b3bd21-c83d-47e5-9a41-e0531346a4cd,70,(52b27058-834c-4522-b411-6dd9efe2b2da,38));2022-04-06;76;11;19
(ee779993-8712-41d0-860a-910f9e091980,93);51.89004241739207;81.74193765602769;Dolore aliquid et et consequatur.;(db86ea83-a799-474f-93fa-02653711fed9,4,(40209362-7141-4f80-a031-fcae2218ff47,12));2022-04-06;17;11;1
(eba49560-b558-4e94-aafc-39816cac4b37,31);50.70920656995142;83.4653743908305;Omnis iure repellendus voluptatem aperiam sint.;(ab791c8a-c8f3-4820-b992-941e4ec22891,81,(5716054f-10f3-4073-aa80-11a59d1ae534,25));2022-04-06;23;13;11
(dda3f5e3-820a-4fae-9eb4-3d70dc495c13,21);4.41348843033127;168.1404819791121;Ad sed placeat.;(22d340df-499b-498d-8912-792779d23009,92,(a3da7331-e896-4199-b345-3ffc4864eb47,40));2022-04-06;40;24;5
(d4cd9f54-cf7b-4b60-990f-922db2c6a391,46);69.3853229540162;-23.66367427716449;Ut perferendis amet aut.;(603ceb99-337a-438b-9bf7-2e759fe75a60,16,(04163fe6-42e9-4047-a4b7-df362b2072c9,76));2022-04-06;22;23;2
(e5a470ef-d1bd-4f66-9d9e-16fb2959022a,83);-26.87781943945145;-102.6241432581651;Non vel impedit alias non.;(b54020e7-65a9-4257-abcd-52da573fd968,56,(128b864e-9a27-462e-a049-7a10d6ecf5b2,15));2022-04-06;98;28;4
(e7a3f1d8-0f4a-4d23-9efc-b0f85a5c28d2,69);-7.332718600572321;-172.65224247567124;Impedit odio illo qui sequi dolorem dignissimos.;(a707689d-24c2-4de3-af71-b06c4859c76a,87,(300d7d0b-279f-441b-aa36-fd3777861180,5));2022-04-06;95;22;17
(09ba23fe-790c-468c-8a26-aede928c16ad,39);12.95525514340305;-64.93943327452571;Nihil ea et eveniet vitae quae amet.;(3ad26a85-8626-414f-8671-5cce1741d891,40,(e5f113f2-73db-494a-bb94-32a603016a0d,49));2022-04-06;47;30;13
(5fd763f6-3436-40f4-88bd-f65138c2460c,4);45.17692836757479;-166.41923845675683;Inventore et sint aut voluptas culpa ex.;(6dc9719d-0766-4be5-9afe-626d3df04e8d,9,(141b1c6b-4665-4690-97b8-bf0aadb3e95b,72));2022-04-06;97;22;11
(e0c4f52d-1072-4423-864d-34ef19860c6b,83);-41.4076301401448;60.242877439179125;Inventore et dolor necessitatibus.;(3bab88c8-0d53-4707-8da4-b1a77a0b6719,25,(7725657b-5bdd-4006-abc0-2afaecf2772f,66));2022-04-06;30;30;7
(63ed8055-4cee-4317-a0b1-8c7ce9e82a4a,78);22.034239710003973;-66.43071665355936;Voluptatem tempora quis.;(15756e59-54a0-4fd3-abce-81386ed0691b,46,(df34f7f5-d51f-49f6-876f-40c3786db53d,80));2022-04-06;98;30;10
(6f52c193-322b-4bf1-89b9-95c41e6010e6,57);39.673555386545985;-174.3532647239261;Alias rem vel aperiam enim natus.;(0f067a6e-1101-4b17-8042-8bbfd18dcebf,46,(bc1dc4c3-155c-4d87-ae14-942be24e85ee,91));2022-04-06;48;26;19
(1c75d095-572f-421f-b976-3d9cd94c1223,56);-68.31321913853537;-151.4573616830879;Et doloribus totam.;(3e779f42-f8dc-45aa-a85f-557e8c70fbc9,25,(23a02bae-9497-4edc-bb6c-79b810dc8d79,40));2022-04-06;66;26;15
(d3308fdc-ba28-4266-900c-4d12a5900f74,4);-51.50861812548039;-161.59933286708977;Autem ipsum repudiandae delectus earum explicabo sed.;(d52f3f65-53e0-4f19-a629-db66b4202a72,3,(56a55306-c991-4971-8579-51720806260c,27));2022-04-06;39;12;19
(da5ff914-25da-4456-a27a-cf0cb1595476,89);-87.37049795842019;-36.417442674119314;Corrupti praesentium quas reprehenderit amet voluptatem non.;(04ff87af-8085-47c0-bca0-38db917cb0db,89,(cee40dab-488a-4879-991d-15ec7ab44bef,27));2022-04-06;82;13;11
(adb9f42e-504c-4f79-a1ad-fdaaf76699e4,79);-50.35352016983234;34.394667590919596;Ab quaerat consequatur voluptatem sequi sed.;(1df23c16-b007-4016-aeb3-9543eb430785,17,(5e9106ac-ddc2-4b5c-a482-019def99d656,10));2022-04-06;18;10;16
(994f82d0-9d67-46d0-8cd8-6140bea83b80,39);-88.16447363460662;-153.9682563870511;Nam est quis.;(ae1ff3b6-7492-4e38-aa4d-81b7da50ce57,20,(7f8b500e-e834-4364-a2f6-62e2c2e3cb42,54));2022-04-06;76;14;11
(4b24b091-0b46-43f0-a885-74e1c5d981d4,35);22.762098882096907;146.5251323496949;Consectetur nemo sit aut expedita occaecati asperiores.;(157a31ee-4152-4854-bd86-2b73aeddfb12,73,(abfcc2ed-5543-4e6a-ad5c-128509ada724,70));2022-04-06;27;10;3
(c008d8b9-3776-4d92-ac16-824bce094c72,84);-52.36377404189627;9.750575274846511;Vel ipsum facilis error architecto.;(02f4a339-ab5e-4e82-8852-9095cbd86472,95,(552235e3-d94a-4c30-88b3-ed1440cbce2d,46));2022-04-06;20;29;2
(f6be7eef-c2d5-487d-89c0-bd7becb2d4e2,86);8.972227233754253;88.11693490842094;Eius quidem ratione.;(6adca44c-98c5-46fa-8f96-865191bce0db,31,(61de13b3-b7bd-40c1-acaf-770275f5ae61,35));2022-04-06;15;12;12
(075e8ceb-7682-49ab-b7b6-01522714dfc4,49);8.60753052350951;-69.34912148236113;Iusto labore id dolores qui ut ipsam assumenda.;(3fa07d25-62db-4228-a8ce-e6b578f62af3,61,(738e74b0-9aee-4708-95a7-10eba14757c6,85));2022-04-06;42;26;6
(146cb459-242b-414c-b2c3-b23b27b3287a,34);-15.624129848648693;-79.1727700902385;Ex veritatis alias.;(6b07ed10-ec31-4056-8456-37b7475beb21,41,(8c68d7e6-5d58-45fa-93e4-f83e5626f0fd,70));2022-04-06;43;24;20
